Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
8/3/15,4,2,8,8,8,7,8,2,1,9,5,9,7,7,7,2,2,6,5,10,36 to 50,Female,727.6
8/3/15,4,1,2,10,7,8,10,4,2,6,8,5,10,7,7,1,2,10,3,10,36 to 50,Female,720
8/3/15,5,3,4,10,10,10,10,5,2,6,6,10,10,7,7,2,2,4,4,10,36 to 50,Female,727.8
8/3/15,5,0,10,10,10,10,6,5,2,10,6,8,2,8,0,1,2,10,3,10,51 or more,Female,754.8
8/3/15,1,4,2,4,3,4,3,1,2,6,4,3,5,6,0,0,2,4,1,5,36 to 50,Male,624.2
8/3/15,4,2,4,4,3,6,7,3,1,8,1,7,5,8,0,6,2,4,1,4,36 to 50,Female,676.4
8/3/15,3,4,0,1,0,0,0,3,1,3,0,2,1,7,3,2,1,2,0,1,21 to 35,Male,573.2
8/3/15,2,5,0,1,10,0,0,1,2,0,5,1,2,5,10,0,2,10,0,1,51 or more,Female,581.1
8/3/15,5,3,5,2,3,5,2,1,1,6,1,3,4,7,10,7,2,2,2,5,36 to 50,Female,624.4
8/3/15,3,1,6,5,4,7,4,1,1,5,3,6,3,8,10,2,2,4,5,7,21 to 35,Female,667.7
8/3/15,4,2,1,3,6,3,8,2,2,4,4,6,4,8,0,1,2,4,5,8,21 to 35,Male,667.7
8/3/15,5,2,10,10,10,5,10,5,1,6,4,6,2,8,0,1,2,10,6,10,21 to 35,Female,754.4
8/3/15,4,3,5,9,4,10,7,3,1,6,4,6,1,6,0,2,2,10,3,7,36 to 50,Female,706.4
8/3/15,5,5,8,4,3,9,3,1,1,1,2,8,1,5,6,0,2,4,1,3,51 or more,Male,645.4
8/4/15,1,3,1,3,1,5,1,1,2,3,3,1,3,5,4,3,2,4,8,2,36 to 50,Female,598.1
8/4/15,2,2,4,8,1,3,0,3,1,3,1,7,2,7,10,5,2,5,0,4,21 to 35,Male,625.2
8/4/15,5,1,10,10,10,10,10,5,1,7,5,3,1,7,10,1,2,10,2,5,21 to 35,Male,728.1
8/4/15,4,3,2,2,10,8,1,5,1,4,0,2,1,7,0,1,2,7,0,7,51 or more,Female,668.4
8/4/15,2,3,9,3,2,8,3,1,1,8,3,6,5,8,0,10,2,10,1,8,36 to 50,Female,672.8
8/4/15,5,4,6,10,10,10,2,2,2,7,5,8,10,6,0,3,2,10,6,3,51 or more,Female,710.2
8/4/15,1,2,3,2,0,6,1,5,1,3,2,3,0,7,10,0,2,0,4,10,Less than 20,Male,629.5
8/4/15,2,3,0,10,7,10,1,4,1,5,10,8,5,6,0,3,2,5,2,4,36 to 50,Female,693.2
8/5/15,4,4,7,5,10,10,4,4,2,3,1,6,3,7,10,10,2,3,2,5,21 to 35,Male,638.6
8/5/15,4,3,6,10,7,10,7,3,2,6,6,7,10,8,0,2,2,10,4,10,36 to 50,Male,729.1
8/5/15,2,3,4,3,1,3,2,1,1,2,8,4,1,6,5,4,1,8,1,2,51 or more,Male,607.4
8/5/15,4,4,2,5,8,10,1,4,1,8,2,9,2,7,0,1,2,7,1,2,21 to 35,Male,685.1
8/5/15,2,5,3,5,2,10,4,1,1,5,6,5,0,8,5,1,2,3,3,10,21 to 35,Female,655.6
8/5/15,2,1,4,2,10,2,2,2,2,9,2,5,1,8,0,2,2,5,5,10,36 to 50,Female,664.1
8/5/15,2,2,3,8,6,3,5,5,1,4,1,3,1,8,0,1,2,7,1,5,21 to 35,Female,672.2
8/5/15,1,2,5,6,8,7,3,3,2,7,2,2,3,7,0,1,2,5,5,7,51 or more,Male,665
8/5/15,2,2,6,10,10,7,10,2,2,4,4,4,1,6,4,1,2,10,5,7,36 to 50,Female,687.3
8/5/15,5,1,2,3,0,5,1,2,1,9,5,4,5,8,10,5,2,4,3,3,51 or more,Female,646.9
8/5/15,4,4,10,6,10,2,8,1,1,8,1,8,3,8,5,5,2,7,1,5,51 or more,Male,681.7
8/5/15,4,1,10,8,10,8,8,3,1,10,2,10,2,7,0,1,2,6,5,7,51 or more,Male,741.4
8/5/15,3,1,5,4,10,10,10,4,2,9,6,10,5,8,8,0,2,10,7,5,21 to 35,Female,722.9
8/5/15,3,4,0,6,0,4,7,0,1,2,2,8,2,9,6,10,2,2,0,9,Less than 20,Female,620.7
8/5/15,3,4,0,4,0,3,0,0,1,3,0,8,2,8,7,10,2,1,0,5,Less than 20,Female,589.9
8/5/15,5,1,6,5,3,10,5,0,1,10,3,5,10,7,0,2,2,10,2,10,21 to 35,Male,720
8/5/15,3,3,5,1,3,1,1,1,2,1,0,5,0,8,10,7,2,3,1,3,21 to 35,Female,575.7
8/6/15,5,1,8,10,6,10,2,0,1,3,6,5,0,6,5,0,2,5,0,7,51 or more,Female,684.1
8/6/15,5,2,10,10,10,10,10,5,1,7,10,5,5,7,8,1,2,10,10,10,36 to 50,Female,769.3
8/6/15,2,3,3,3,3,6,4,1,1,1,2,3,0,6,5,2,2,6,1,3,36 to 50,Female,620.8
8/6/15,1,5,0,4,2,10,2,3,2,3,5,1,0,4,5,2,1,10,8,3,21 to 35,Female,601.3
8/6/15,5,2,9,10,10,10,10,5,2,10,10,8,10,5,5,1,2,10,10,10,51 or more,Female,771.2
8/6/15,4,2,5,4,10,5,1,5,2,7,1,8,0,7,0,4,2,4,1,10,51 or more,Female,671.3
8/6/15,4,5,5,8,2,7,4,0,1,5,1,2,1,7,5,0,2,3,3,10,21 to 35,Male,649.7
8/6/15,1,4,1,5,6,3,1,3,2,3,1,5,2,5,10,4,2,10,1,3,21 to 35,Male,600.6
8/6/15,4,2,4,3,10,10,4,0,1,10,0,8,10,7,0,7,2,5,2,10,36 to 50,Female,700.2
8/6/15,4,2,1,4,0,4,1,0,1,10,0,10,0,6,0,1,2,2,0,7,36 to 50,Female,646
8/6/15,0,1,2,5,3,7,2,2,2,5,7,3,0,7,0,5,2,3,6,6,36 to 50,Female,636.3
8/7/15,2,3,3,8,6,10,3,5,1,7,1,2,2,6,0,2,2,6,0,10,21 to 35,Female,681.8
8/7/15,3,1,5,9,9,10,8,4,2,5,9,5,3,5,10,1,2,7,9,5,36 to 50,Male,699.2
8/7/15,4,4,10,5,5,7,2,5,2,6,1,2,5,6,0,2,1,4,3,3,51 or more,Female,642.7
8/7/15,3,3,1,4,2,10,6,5,1,3,2,7,8,5,3,0,1,6,2,7,21 to 35,Female,665.6
8/7/15,5,0,10,6,5,6,2,1,2,5,1,5,2,6,0,1,2,5,10,7,51 or more,Male,684.1
8/7/15,2,3,10,10,4,6,3,1,2,1,2,6,3,6,7,5,2,7,2,8,36 to 50,Male,641.8
8/8/15,1,4,0,1,10,10,2,5,2,5,4,1,1,8,5,1,2,2,5,1,51 or more,Female,627.6
8/8/15,3,5,5,2,10,10,5,5,1,7,3,5,0,5,0,4,1,10,1,10,36 to 50,Male,673.7
8/8/15,1,4,10,4,10,6,10,1,2,8,1,3,8,7,0,1,2,10,3,5,51 or more,Male,682.2
8/8/15,1,3,2,3,1,5,0,4,2,5,0,1,1,6,7,4,2,2,0,1,36 to 50,Female,579.6
8/8/15,5,2,3,5,5,2,2,5,2,0,3,3,0,7,0,0,2,5,4,10,51 or more,Female,656.7
8/8/15,5,2,2,2,1,2,4,0,1,8,4,5,2,8,0,2,1,8,4,10,Less than 20,Female,655.6
8/8/15,5,2,10,6,5,6,7,0,1,6,8,8,3,9,0,10,2,5,6,10,Less than 20,Male,709.1
8/9/15,5,5,2,3,1,1,0,0,2,1,1,5,1,9,5,8,1,1,0,2,21 to 35,Female,553.8
8/9/15,3,4,2,4,1,7,1,2,2,3,3,7,3,8,5,4,2,7,0,10,21 to 35,Female,630.5
8/9/15,2,1,10,8,10,6,3,2,1,8,7,6,3,8,0,3,2,8,4,2,Less than 20,Female,710.2
8/9/15,3,1,10,10,10,7,10,5,1,8,5,8,10,5,8,1,2,10,4,10,36 to 50,Female,754.2
8/9/15,3,3,8,6,4,10,5,2,2,4,3,6,2,6,0,1,1,10,1,7,36 to 50,Female,657.1
8/9/15,2,5,3,4,3,10,2,0,1,9,3,10,2,6,8,9,1,2,2,4,21 to 35,Female,610.3
8/9/15,1,3,1,0,0,2,1,1,2,1,0,1,0,7,10,7,2,2,0,10,21 to 35,Male,556
8/9/15,4,5,4,1,3,10,0,0,2,0,1,5,0,6,10,10,1,0,0,7,21 to 35,Male,554.9
8/9/15,3,1,10,2,10,5,2,5,2,7,4,2,1,6,0,0,2,4,4,10,36 to 50,Male,683.5
8/9/15,5,2,10,3,6,6,5,2,1,10,2,10,5,8,1,7,2,10,5,10,21 to 35,Female,721.2
8/9/15,2,3,7,6,5,10,3,3,2,9,5,4,2,7,0,1,2,4,4,3,21 to 35,Male,668.8
8/9/15,2,2,10,5,2,10,2,1,2,7,3,5,5,7,5,5,1,1,5,10,36 to 50,Male,638.4
8/9/15,5,5,5,2,2,0,2,2,2,5,1,2,1,6,10,7,1,3,0,2,21 to 35,Female,559.4
8/9/15,2,4,4,3,0,10,9,1,1,6,3,7,10,8,7,2,2,10,2,7,36 to 50,Male,679.8
8/10/15,2,1,3,2,3,1,3,2,2,4,2,5,3,5,2,0,2,7,5,4,21 to 35,Male,632.9
8/10/15,5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,36 to 50,Female,722.1
8/10/15,5,2,3,2,10,6,10,4,2,3,3,1,10,7,10,0,2,10,2,10,51 or more,Female,683.5
8/10/15,4,3,8,5,10,7,5,2,1,9,4,7,5,5,7,3,2,10,1,3,21 to 35,Female,691.1
8/10/15,3,0,3,10,2,3,4,1,1,8,2,9,7,7,0,1,2,7,7,5,36 to 50,Male,702.1
8/10/15,4,3,10,10,10,10,10,5,1,10,4,7,10,7,0,3,2,10,1,10,51 or more,Female,764.6
8/10/15,4,2,3,5,2,4,5,5,1,8,2,8,2,7,0,0,2,10,1,10,51 or more,Male,701.9
8/10/15,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,36 to 50,Male,656.7
8/10/15,3,3,3,10,10,10,10,5,2,8,5,2,5,5,0,5,2,10,4,6,51 or more,Female,703.7
8/10/15,2,3,7,6,3,10,3,4,2,9,1,2,5,7,10,1,2,4,1,7,21 to 35,Female,648
8/10/15,5,1,4,5,10,3,1,3,1,3,1,7,1,7,0,0,2,9,1,4,51 or more,Female,683
8/10/15,5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,36 to 50,Female,722.1
8/10/15,1,1,10,5,1,5,6,1,1,5,1,3,1,8,10,0,2,3,1,6,21 to 35,Male,643.3
8/10/15,3,4,3,10,5,4,2,2,2,9,2,2,2,9,0,0,1,10,2,5,36 to 50,Male,643.3
8/10/15,1,2,4,7,8,8,2,5,2,9,8,3,4,7,1,1,2,6,1,7,36 to 50,Female,682.2
8/11/15,4,3,10,5,2,2,3,1,1,5,1,2,7,7,0,10,2,5,1,5,36 to 50,Female,646.3
8/11/15,3,3,1,6,4,3,1,2,1,4,2,5,1,5,10,2,2,10,1,2,36 to 50,Male,626.1
8/11/15,1,2,6,8,3,3,0,2,2,4,1,2,1,9,3,1,2,2,1,7,21 to 35,Female,622.9
8/11/15,5,4,3,5,8,5,9,1,2,5,1,4,3,7,10,5,1,9,3,10,36 to 50,Female,633.1
8/11/15,1,3,4,5,6,3,6,0,2,6,7,4,1,8,0,7,1,3,2,3,36 to 50,Male,609.5
8/11/15,1,4,0,10,10,10,6,5,2,0,0,10,0,6,10,4,2,4,0,0,36 to 50,Female,625.6
8/11/15,4,5,1,2,10,10,6,5,2,4,2,10,5,8,10,1,2,3,3,3,36 to 50,Female,656.6
8/11/15,2,4,10,4,10,10,3,1,2,8,2,4,2,8,0,4,2,10,1,3,36 to 50,Male,663.9
8/11/15,5,2,7,7,10,3,10,0,1,2,2,9,10,9,0,1,1,10,1,7,36 to 50,Female,704.2
8/11/15,3,3,7,2,10,4,2,2,1,3,2,6,4,8,0,4,2,4,2,6,36 to 50,Male,666
8/11/15,1,2,0,5,2,10,2,1,1,8,3,8,0,7,6,4,2,4,4,3,51 or more,Male,642.4
8/11/15,3,1,3,7,6,10,5,1,2,6,6,8,5,7,0,4,2,3,7,7,36 to 50,Female,686.6
8/11/15,3,1,4,2,2,6,1,2,1,7,0,6,3,9,0,0,2,2,0,6,51 or more,Male,659.4
8/12/15,5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,36 to 50,Female,722.1
8/12/15,3,1,0,1,1,1,0,1,1,9,1,5,0,7,10,0,2,0,8,5,51 or more,Male,621.4
8/12/15,3,3,10,7,10,10,1,5,1,5,7,9,7,7,0,7,2,5,7,10,36 to 50,Female,731
8/12/15,1,3,10,10,0,10,4,1,1,6,1,10,1,8,0,2,1,1,1,10,21 to 35,Male,663.4
8/12/15,2,3,3,8,5,4,7,2,1,7,5,4,4,7,0,2,1,5,8,4,Less than 20,Female,667.1
8/12/15,2,5,1,3,5,2,1,0,2,5,4,4,2,8,0,1,1,1,1,3,36 to 50,Female,585.7
8/12/15,3,2,6,2,2,3,1,1,1,4,1,5,5,8,0,3,1,6,2,1,36 to 50,Female,626.7
8/12/15,2,5,2,1,2,5,3,5,2,4,2,4,1,6,0,3,1,5,1,3,21 to 35,Female,597.2
8/12/15,3,2,0,1,3,5,7,4,1,10,8,4,2,8,6,3,2,5,3,9,21 to 35,Female,675.8
8/12/15,5,1,5,5,6,3,8,3,1,10,6,10,10,8,0,0,2,4,5,3,51 or more,Female,729.7
8/12/15,5,3,10,10,4,2,3,3,1,7,4,6,0,8,0,1,2,10,2,7,36 to 50,Female,703.4
8/13/15,3,4,7,6,8,3,2,0,1,5,2,8,3,6,5,6,2,3,4,10,21 to 35,Female,655.8
8/13/15,2,2,4,5,2,2,1,2,1,3,3,5,1,8,0,2,1,5,1,4,21 to 35,Male,625
8/13/15,0,1,10,6,0,5,0,0,2,2,0,3,1,7,0,1,2,5,1,10,21 to 35,Male,626.1
8/13/15,2,4,10,4,3,6,6,2,1,6,3,5,0,7,0,0,1,4,5,4,21 to 35,Female,653.7
8/13/15,5,0,1,1,1,10,10,0,1,10,5,5,5,10,0,0,2,6,10,10,21 to 35,Male,724
8/13/15,2,2,10,5,4,5,5,1,1,3,4,6,0,7,4,4,2,6,9,5,21 to 35,Male,670.9
8/13/15,5,0,1,10,10,10,10,5,2,8,5,6,6,6,10,1,2,3,1,5,36 to 50,Female,699.6
8/13/15,5,1,2,2,1,3,1,0,2,9,3,6,5,7,0,2,2,3,0,4,21 to 35,Female,635.2
8/13/15,2,4,10,10,5,4,5,5,1,3,1,4,0,6,2,10,1,10,7,5,36 to 50,Female,655
8/13/15,5,3,10,6,2,3,2,1,1,8,1,5,0,7,0,1,1,5,1,10,21 to 35,Male,657.1
8/13/15,2,3,2,4,2,3,4,1,2,5,2,5,3,9,5,2,1,6,3,7,21 to 35,Male,611.6
8/13/15,2,4,10,8,5,10,5,5,2,6,1,2,0,8,4,1,2,10,1,7,36 to 50,Male,672
8/13/15,2,2,2,3,3,2,4,3,2,2,1,1,0,5,0,4,1,4,2,2,36 to 50,Male,584.5
8/13/15,4,4,10,3,5,6,6,5,1,6,1,10,2,8,0,4,1,7,1,10,51 or more,Female,685.5
8/14/15,4,4,1,2,0,4,2,0,2,2,1,2,3,6,5,10,1,2,0,3,36 to 50,Male,550.9
8/14/15,1,2,2,2,6,1,2,1,2,2,1,2,0,6,1,3,2,6,2,6,36 to 50,Male,603.6
8/14/15,5,1,3,5,5,5,2,4,1,6,0,8,5,7,0,0,2,3,2,5,36 to 50,Female,686.6
8/14/15,3,2,5,10,8,10,5,5,2,6,1,7,5,6,0,5,2,10,3,5,36 to 50,Female,696.4
8/14/15,5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,21 to 35,Male,670
8/14/15,4,3,2,7,4,4,0,1,2,8,1,6,2,7,5,7,2,2,0,7,51 or more,Female,618.2
8/14/15,5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,21 to 35,Male,670
8/14/15,3,2,5,10,8,10,7,4,2,3,3,5,3,7,0,0,2,4,3,3,51 or more,Female,684.3
8/14/15,3,2,10,3,3,3,5,2,1,6,1,2,3,8,0,2,2,3,3,6,21 to 35,Female,665.2
8/14/15,4,1,10,5,4,5,3,3,1,7,1,8,2,9,0,4,2,3,5,10,21 to 35,Male,700.6
8/14/15,4,3,2,4,10,6,3,3,2,4,5,3,1,7,10,5,2,10,10,7,51 or more,Female,656.7
8/14/15,4,3,6,8,8,8,10,3,1,7,8,10,3,7,3,4,2,10,8,10,Less than 20,Female,741.4
8/15/15,2,2,8,4,1,4,1,0,2,5,7,2,0,7,0,2,1,4,8,9,36 to 50,Male,627.6
8/15/15,3,2,0,8,5,6,3,0,1,6,5,1,5,5,10,5,1,5,0,3,36 to 50,Male,611.7
8/15/15,2,3,10,3,0,5,1,0,1,7,3,8,1,6,6,0,2,1,4,7,21 to 35,Male,645.6
8/15/15,4,1,10,10,6,3,5,5,2,8,5,4,3,7,3,2,2,10,4,7,21 to 35,Female,704.5
8/16/15,4,4,10,3,3,10,4,1,1,6,1,6,5,7,0,1,2,10,1,4,21 to 35,Female,684.5
8/16/15,4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,21 to 35,Male,699.1
8/16/15,4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,21 to 35,Male,699.1
8/16/15,5,3,3,2,4,5,1,0,1,6,4,10,2,7,0,3,2,10,1,7,36 to 50,Male,671.7
8/16/15,4,2,8,8,3,10,3,2,1,9,6,4,0,8,0,2,1,5,7,10,21 to 35,Male,694.5
8/16/15,1,5,1,3,2,3,10,1,1,1,3,1,0,7,10,2,1,4,3,10,Less than 20,Male,596.8
8/16/15,5,3,7,1,3,1,4,5,1,9,2,5,2,7,0,0,2,6,4,10,36 to 50,Female,691.1
8/16/15,1,3,9,6,1,1,4,0,2,9,1,7,0,9,0,1,2,1,2,10,21 to 35,Female,640.9
8/17/15,2,5,4,4,5,7,10,0,2,10,4,10,10,7,10,3,2,10,1,4,36 to 50,Male,661.5
8/16/15,3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,36 to 50,Male,622.1
8/16/15,3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,36 to 50,Male,622.1
8/17/15,5,2,10,10,10,10,5,2,1,7,2,8,7,7,0,3,2,10,5,10,21 to 35,Female,747.8
8/17/15,5,2,5,7,2,3,8,2,1,4,2,7,5,9,0,0,1,10,2,10,21 to 35,Female,690.2
8/17/15,3,4,8,3,5,8,6,2,1,9,5,3,8,8,6,1,2,5,6,8,36 to 50,Female,694.3
8/17/15,0,3,0,2,2,1,0,1,2,0,0,1,0,10,0,7,1,3,0,5,21 to 35,Female,551.5
8/17/15,4,3,6,7,2,4,6,1,1,5,2,6,0,7,0,10,1,10,2,7,21 to 35,Male,645.4
8/17/15,5,1,2,4,10,10,2,5,2,10,7,4,3,8,0,0,2,1,3,7,51 or more,Female,697.9
8/17/15,3,4,2,1,10,4,0,5,2,7,1,5,2,6,0,1,1,10,1,5,21 to 35,Female,633.1
8/17/15,4,0,3,10,10,10,8,3,2,7,3,4,10,7,0,0,2,10,7,10,51 or more,Male,738.5
8/17/15,2,2,8,2,2,9,2,3,1,6,2,6,0,6,0,7,2,2,0,2,36 to 50,Male,641.8
8/17/15,2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,36 to 50,Male,603.6
8/17/15,2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,36 to 50,Male,603.6
8/18/15,0,4,10,9,10,10,3,5,1,10,5,2,0,8,0,2,2,7,3,7,51 or more,Female,706
8/18/15,5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,36 to 50,Female,687
8/18/15,5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,36 to 50,Female,687
8/18/15,2,4,0,7,3,1,0,5,2,8,0,5,10,4,0,1,2,3,1,7,51 or more,Female,637.8
8/18/15,4,2,5,3,5,2,5,1,1,2,5,5,2,6,10,0,1,10,6,10,51 or more,Female,651.8
8/18/15,2,2,10,4,1,10,1,1,2,8,0,4,0,5,0,10,1,10,0,5,36 to 50,Female,614
8/18/15,1,3,2,3,8,3,2,5,1,9,2,1,0,8,6,1,2,10,1,3,21 to 35,Female,649.7
8/18/15,1,3,2,3,8,3,3,4,1,9,2,1,0,8,6,0,2,10,1,2,21 to 35,Female,648
8/18/15,5,2,7,6,4,10,5,0,1,7,5,10,10,7,2,0,2,6,4,8,51 or more,Male,722.7
8/18/15,4,1,7,10,5,8,4,5,1,3,2,9,10,7,0,0,2,6,1,10,51 or more,Female,731
8/18/15,4,2,6,4,4,8,1,5,1,6,1,8,1,8,0,1,2,8,1,5,51 or more,Male,690.2
8/18/15,4,2,5,3,10,9,2,3,2,5,1,6,2,8,0,1,2,5,1,9,51 or more,Female,674.5
8/19/15,5,2,6,6,3,7,6,2,1,5,4,7,2,8,0,0,2,10,7,7,21 to 35,Female,713.8
8/19/15,2,4,5,6,7,7,7,4,2,6,4,5,3,7,6,7,2,5,6,6,36 to 50,Male,657.1
8/19/15,3,3,2,5,2,3,8,1,2,10,5,3,8,7,5,2,2,3,10,5,36 to 50,Male,658.4
8/19/15,3,1,8,10,7,10,7,2,1,9,2,9,6,7,0,0,2,10,2,8,51 or more,Female,739.5
8/19/15,1,5,2,10,5,6,5,3,1,3,3,5,0,6,5,2,2,5,1,10,21 to 35,Female,651.8
8/19/15,1,5,5,5,6,5,2,2,1,2,2,4,2,5,5,3,2,5,1,10,21 to 35,Female,634.4
8/19/15,5,1,10,9,5,5,2,2,1,0,2,10,3,9,0,1,2,10,2,10,21 to 35,Female,714.6
8/19/15,5,1,5,10,10,5,10,5,1,10,8,10,10,8,0,0,2,5,8,10,51 or more,Female,780.7
8/19/15,4,1,0,7,3,10,6,5,2,0,4,1,10,9,0,0,2,10,5,10,51 or more,Female,700.9
8/19/15,5,0,10,10,10,10,5,5,1,10,6,10,10,4,0,0,2,10,3,10,51 or more,Female,781.6
8/20/15,5,1,10,10,10,10,10,5,1,10,8,10,10,6,0,0,2,10,6,10,51 or more,Female,799
8/20/15,3,1,1,10,10,8,3,2,1,9,5,8,10,8,0,0,2,4,10,6,36 to 50,Male,734.4
8/20/15,3,4,4,3,5,2,4,2,1,8,1,5,1,8,0,1,1,4,0,2,36 to 50,Female,628.4
8/20/15,4,1,5,4,5,8,2,3,1,4,3,2,1,7,0,0,2,5,3,7,51 or more,Female,678.6
8/20/15,5,4,5,5,6,8,5,3,1,4,1,8,1,6,5,4,2,10,1,10,51 or more,Male,681.3
8/20/15,1,3,10,10,5,10,10,0,2,5,3,8,10,6,3,7,2,10,5,8,36 to 50,Male,693.2
8/20/15,4,1,1,6,8,10,4,3,2,7,3,7,2,7,0,4,2,0,1,2,36 to 50,Female,659.2
8/20/15,1,4,2,5,0,1,3,0,2,4,2,5,2,6,0,0,1,9,3,10,21 to 35,Male,607.6
8/20/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/20/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/20/15,3,1,10,9,9,5,4,5,1,8,1,2,3,8,0,2,2,2,2,5,21 to 35,Female,699.2
8/20/15,3,1,10,7,4,3,4,4,1,6,1,1,3,7,0,2,2,3,1,4,21 to 35,Female,671.6
8/20/15,5,3,1,3,7,7,8,4,1,7,1,9,4,7,7,3,2,10,8,10,51 or more,Female,707.2
8/20/15,5,1,10,8,4,6,3,2,1,8,2,4,2,7,0,0,1,5,1,7,36 to 50,Male,680.7
8/20/15,4,1,0,10,0,10,3,0,2,7,4,9,7,8,0,0,1,10,3,5,Less than 20,Male,670
8/21/15,2,2,3,2,1,2,1,1,1,1,2,1,1,8,10,1,2,7,2,4,36 to 50,Male,607.2
8/21/15,5,0,3,0,2,1,4,1,1,10,7,10,8,10,0,3,2,5,6,10,Less than 20,Male,709.7
8/21/15,3,3,4,4,3,5,4,1,1,5,2,5,2,7,0,10,2,5,1,7,21 to 35,Male,641.8
8/21/15,1,5,5,5,3,10,1,5,1,0,1,5,2,8,10,4,2,10,2,3,21 to 35,Male,636.9
8/21/15,3,1,3,7,8,8,7,4,2,8,10,5,5,5,2,2,2,10,8,10,51 or more,Female,719.6
8/21/15,5,2,5,1,6,1,2,3,2,8,1,3,3,8,0,4,2,10,0,10,51 or more,Male,658.6
8/21/15,4,4,7,7,5,10,4,3,2,8,6,3,3,8,0,3,1,2,1,7,Less than 20,Female,655.2
8/21/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/21/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/21/15,5,2,5,7,4,1,5,0,1,7,1,3,0,9,0,0,2,0,2,7,51 or more,Female,660.5
8/21/15,2,3,2,10,10,10,3,5,2,6,1,1,0,6,0,2,1,6,0,10,36 to 50,Female,649.3
8/21/15,4,1,3,6,1,10,2,1,2,8,2,6,6,9,0,1,2,2,3,9,36 to 50,Female,673
8/21/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/21/15,2,4,3,1,4,7,2,4,2,0,2,5,0,7,4,5,2,4,6,7,51 or more,Female,619.7
8/21/15,4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,51 or more,Male,704.5
8/22/15,5,2,10,6,5,9,4,1,1,2,1,10,2,8,0,1,2,10,4,10,36 to 50,Male,714.4
8/22/15,5,3,4,2,1,4,4,1,2,9,2,10,2,6,0,0,2,4,2,3,36 to 50,Female,647.7
8/22/15,2,4,4,3,0,3,1,5,2,7,4,3,0,8,0,10,2,3,0,0,36 to 50,Female,600.8
8/22/15,3,4,4,10,5,10,4,5,2,8,1,3,9,8,0,1,2,5,1,7,51 or more,Male,685.8
8/22/15,4,0,10,8,6,5,3,2,1,10,3,5,5,8,0,0,2,7,7,5,21 to 35,Female,723.6
8/22/15,4,3,10,5,6,4,6,5,1,8,1,6,3,8,10,1,2,5,1,10,Less than 20,Female,689.8
8/22/15,4,1,2,5,2,4,3,1,2,5,0,2,3,7,5,7,2,5,1,4,Less than 20,Female,612.3
8/22/15,5,2,8,10,8,10,6,0,1,10,8,2,1,8,0,1,2,10,8,10,21 to 35,Female,740
8/23/15,1,5,3,7,3,10,1,1,1,5,1,4,5,6,10,10,2,5,1,1,21 to 35,Male,607.4
8/23/15,5,3,8,3,2,2,1,0,1,2,1,2,0,7,0,2,2,4,1,3,51 or more,Female,627.6
8/23/15,3,2,3,9,10,10,4,1,1,4,7,6,7,7,2,1,2,9,7,5,36 to 50,Female,715.1
8/23/15,4,1,10,10,7,4,3,5,1,5,2,1,5,8,0,1,2,8,1,7,36 to 50,Female,709.2
8/23/15,5,5,9,2,9,4,6,3,1,5,5,6,5,8,0,5,2,7,7,9,21 to 35,Female,705.1
8/23/15,3,5,2,3,2,10,3,0,2,8,2,2,0,6,10,8,2,4,0,2,36 to 50,Female,583.2
